id,label,text
23,argumento,"uma pesquisa recente da Associação Brasileira de Saúde Coletiva apontou a relação entre substâncias agrotóxicas e doenças de cunho grave como, por exemplo, câncer, infertilidade e distúrbios hormonais ou neurológicos. Não obstante, a utilização de produtos tóxicos na alimentação brasileira — produtos estes que já foram banidos de países como China e Estados Unidos — mostra a lentidão do governo brasileiro em adoção de leis eficientes contra esses venenos"
23,argumento,"a baixa fiscalização, o fraco incentivo ao consumo de alimentos orgânicos e a conscientização precária da população consumidora favorecem o estado de inércia do país que, de maneira análoga à esta teoria do físico Isaac Newton, o país permanecerá com os mesmos problemas até que algo seja suficientemente capaz de parar o uso de defensivos agrícolas no agronegócio que, embora colabore com o sucesso das plantações, é comprovadamente prejudicial à saúd"
23,PI,"Primeiramente, o Ministério da Agricultura, Pecuária e Abastecimento deve investir em adubamento natural, que é economicamente viável e pode lucrar até o dobro do agronegócio. Por conseguinte, esse mesmo ministério pode investir em programas sociais a fim de incentivar a cultivação de hortaliças nas residências populares e a visitação à feiras agroecológicas, aumentando o uso de adubamento natural e da agricultura familiar."
23,tese,"Fora da literatura, o Brasil vem se destacando como um dos maiores utilizadores de agrotóxicos na agricultura, contaminando o organismo de milhões de pessoas e sendo responsável pelo surgimento e agravamento de diversas enfermidades"
24,tese,"sua teoria demográfica, Thomas Malthus afirmava que a produção de alimentos não acompanharia o crescimento populacional, o que levaria a uma grande calamidade mundial. Contudo, a Revolução Verde, caracterizada pelo desenvolvimento de insumos agrícolas aumentou a produção alimentícia. Porém, é favorável ingerir agrotóxicos diariamente em benefício da agricultura"
24,argumento,"indubitável que o problema da fome não foi solucionado, visto que a dificuldade maior não é a produção, e sim a distribuição dos alimentos. Além disso, o Brasil é um dos países que mais consomem agrotóxicos e o uso desses insumos acarreta não só alergias e intoxicações, como também doenças graves como o câncer. Ademais, eles poluem as águas, o solo e até o leite materno. Pode-se afirmar, dessa forma, que o uso desses venenos configura um perigo à sociedade e ao meio ambient"
24,argumento,"é complexa a substituição dos alimentos contaminados por outros livres dos pesticidas. Os produtos orgânicos são mais caros e inacessíveis à maioria da população, isto porque não há incentivo por parte do Governo à produção e, consequentemente, eles não têm capacidade de competir no mercado. É uma luta desigual entre o bolso e a saúde do povo brasileiro. Como uma população, em que muitos ainda passam fome, conseguirá optar por alimentos orgânicos?"
24,PI,"torna-se necessário que o Governo invista, através de incentivos, em pequenos produtores de alimentos orgânicos, a fim de baratear a produção desses alimentos. Além do mais, é preciso que seja criada, na Legislação Ambiental Brasileira, uma emenda que estabeleça às empresas agrícolas um limite no uso de herbicidas e pesticidas nas plantações, que seja favorável à saúde e ao meio ambiente. Para mais, as empresas brasileiras de TI (Tecnologia da Informação), financiadas pelo Governo Federal, poderiam elaborar aplicativos que divulgassem locais de venda de produtos orgânicos, assim como a análise de preços, para que, dessa forma, a qualidade na alimentação seja acessível ao povo brasileir"
25,tese,"faz-se mister conciliar os interesses dessa nova lei já que, ao passo que o uso desses produtos químicos melhora a produtividade, concomitantemente, provoca impactos ao meio ambiente e aos seres vivos."
25,argumento,"A agricultura é uma atividade que, dentre tantos benefícios, tirou a condição de nômade do homem e o permitiu se fixar num local"
25,argumento,viver em harmonia com o meio ambiente é tido como uma habilidade das espécies
25,argumento,o uso de agrotóxicos sem qualquer tipo de regulamentação fere esse princípio de harmonia
25,argumento,é incontrovertível a regulamentação da lei do uso desses produtos químicos para amenizar seus efeitos nocivos à natureza e aos seres vivos.
25,argumento,o uso de agroquímicos nas plantações traz uma melhora significativa na produtividade
25,argumento,é notório o erro que seria proibir o uso desses defensivos já que acarretaria na perda da produção de alimentos.
25,PI,É imprescindível que as autoridades públicas se reúnam com os representantes da bancada ruralista e ambientalistas para debater os problemas e benefícios de ambos os lados e fazer com que partes desses interesses prevaleçam
25,PI,"os ministérios competentes devem fiscalizar as indústrias de alimentação para que elas comuniquem a população, por meio de informações nas embalagens, sobre o uso desses defensivos"
26,PI,medidas enérgicas são necessárias para tirar o atual cenário da inércia
26,PI,o governo federal em parceria com o Ministério da Educação promova políticas públicas voltadas a promoção de palestras e dinâmicas acerca das doenças sexuais nas escolas
26,PI,"A mídia, por sua vez, como principal veículo de informação junto aos governantes deve propagar campanhas publicitárias sobre as formas de proteção e alertar os jovens sobre suas consequências de forma a torná-los mais conscientes e responsáveis"
26,tese,"vale destacar dois pilares fundamentais para dirimir a alta incidência dessas moléstias, a educação e a mídia, as quais estão, na atualidade, pouco relacionadas a essa função."
26,argumento,"cabe pontuar que a educação como alicerce de uma sociedade, deve alcançar um fim social, pois, do contrário, se torna fútil"
26,argumento,o que se percebe na contemporaneidade é que a educação não está atendendo essa função
26,argumento,"perceptível no aumento da taxa de infectados entre jovens de 15 e 19 anos de idade que passou de 2,4 para 6,9 mil habitantes em 9 anos"
26,argumento,evidencia a pouca atuação que a educação está tendo na tentativa de erradicar essas doenças entre o público jovem.
26,argumento,uma outra ferramenta bastante eficaz para combater tais doenças é o recurso midiático
26,argumento,"percebe-se uma escassa atenção da mídia frente a essa questão, pouco se discute os efeitos da alta incidência dessas doenças"
26,argumento,faz-se necessário uma presença maior do quarto setor no combate às DSTs.
27,tese,é necessário entender os porquês para criar estratégias mais efetivas de combate a esse fantasma que assombra a população desde 1500.
27,argumento,no Brasil as questões voltadas ao sexo ainda são tabus
27,argumento,"apesar das informações estarem mais disponíveis com o auxílio da internet, muitas informações equivocadas circulam"
27,argumento,A vergonha alidada ao preconceito faz com a juventude que não queira procurar os pais e ficam à mercê de informações muitas vezes erradas
27,argumento,as políticas de combate existentes não estão sensibilizando os jovens como deveriam
27,argumento,É preciso alertar mais sobre os perigos do sexo sem proteção e enfatizar a importância de buscar o diagnóstico e tratamento precocemente.
27,PI,os Ministérios da Saúde e da Educação devem criar campanhas que envolvam a ida de profissionais de saúde às escolas para explicar sobre a importância de usar o preservativo e procurar tratamento ao notar alterações no corpo.
28,tese,"no Brasil, o aumento do número de adolescentes infectados com DSTs (Doenças Sexualmente Transmissíveis) levanta discussões sobre maneiras eficazes de prevenção, tratamento e informação para a juventude do século XXI"
28,argumento,"houve um aumento expressivo de brasileiros, entre 15 e 19 anos, infectados"
28,argumento,A elevação dessa taxa pode ser explicada pela ausência de medidas eficazes que acompanhem as mudanças comportamentais dos jovens do século XXI
28,PI,"As campanhas e outras formas de prevenção de todas as DSTs, portanto, devem ser reformuladas e integradas ainda mais nos âmbitos virtuais"
28,PI,"O Ministério da Saúde, por exemplo, pode investir mais na criação de posts educativos, através de perfis em Facebook, Instagram e Twitter"
28,PI,mitigar a falsa ideia que alguns jovens ainda possuem de que o coquetel AZT é a cura para a AIDS
28,argumento,"Segunda a Biblioteca Virtual em Saúde, as DSTs são transmitidas, principalmente, por contato sexual sem o uso de preservativo com uma pessoa infectada e, geralmente, se manifestam por meio de bolhas, feridas ou corrimentos"
29,tese,como combater o aumento das DSTs entre os jovens do Brasil?
29,tese,o número de jovens infectados por DSTs (Doenças Sexualmente Transmissíveis) tem se verticalizado
29,argumento,o aumento do número de jovens acometidos por doenças sexuais é um reflexo direto da queda de campanhas eficientes de preservação e estímulo à prática de sexo seguro
29,argumento,"para atingir os jovens do século XXI, as propagandas devem incluir, também, as novas mídias sociais, como, por exemplo, a internet."
29,argumento,"Como se não bastasse a falha governamental em difundir esclarecimentos, os pais sentem dificuldades na hora de tratar o tema com os filhos"
29,argumento,a urgência em combater esse mau
29,PI,"O governo precisa, em parceria com os Ministérios da Saúde e o das Telecomunicações, realizar parcerias público-privada, disponibilizando anúncios de prevenção nas novas mídias"
29,PI,"o Ministério da Educação (MEC) deve proporcionar palestras nas escolas para temas de saúde sexual, abrindo espaço para que os pais acompanhem os infantes e adolescentes durantes as discussõe"
29,PI,"Essa união de pais, alunos e escola torna o tema menos incômodo e mais fácil de ser debatido, além de dar a sensação de que o assunto é sério e que precisa ser abordado desde a infância, e repassado de geração para geração"
29,argumento,"Segundo a organização UNAIDS, o Brasil figura, atualmente, entre os primeiros lugares no ranking dos países que apresentam novos casos de AIDS e outras DSTs"
29,argumento,"Isso, aliado à eficiência dos coquetéis antivirais, faz com que os adolescentes tenham a ideia errada de que a AIDS é um problema já superado e que os infectados por DSTs podem levar uma vida longa e sem o temor dos males que as doenças provocam"
30,tese,é indubitável medidas provindas do Ministério da Saúde e do Ministério da Educação para combater o aumento das DSTs entre os jovens brasileiros
30,argumento,"tendo em vista que seus números crescem dia após dia, e a desinformação dos jovens, é o fator preponderante para o aumento desses números"
30,argumento,"é visível o nível desinformação da população jovem, pois se envolvem com alguém momentaneamente, e de maneira inconsequente"
30,PI,esclarecer aos jovens que o uso da camisinha vai muito além da prevenção à gravidez indesejada
30,PI,"é necessário o contato com pessoas que convivem com tais doenças, para que possam entender que as DSTs são tão devastadoras como qualquer outras enfermidades"
30,argumento,"há um grande número de portadores sem o devido conhecimento da doença, o que reforça ainda mais a importância da informação."
30,PI,"é necessário que o Ministério da Educação, proponha debates com psicólogos que possam discutir a respeito desse impasse para a saúde brasileira"
30,PI,"é importante que o Ministério da Saúde, intensifique o número de campanhas de prevenção, por meio dos meios de comunicação"
31,tese,a liquidez humana e a pressão social são fatores que configuram na continuidade dessa problemática.
31,argumento,a modernidade líquida é um fato e responsável para a permanência do suicídio
31,argumento,"na contemporaneidade, as relações interpessoais são efêmeras"
31,argumento,"a falta e interação e o resguardo sentimental podem provocar o desenvolvimento de danos psíquicos que, em situações mais alarmantes, causam até o ato suicida."
31,argumento,há pressão coletiva que desampara os jovens
31,argumento,"esse fato social, como nomeia de coercitivo, induz a confirmação desses as regras e sociedade"
31,PI,"cabe ao Governo Federal, por meio do Ministério da Saúde, em parceria com escolas e postos e saúde, direcionar profissionais da saúde mental, como psicólogos e psiquiatras, contratados por concurso público, a fim de tratar, orientar e debater com os alunos, pais e todos os frequentadores desses âmbitos sobre os fatos como os supracitados"
31,PI,"ao Ministério das Comunicações cabe elaborar campanhas mediáticas sobre as consequências causadas pela pressão social em um indivíduo, com o propósito de desempenhar reflexão sobre esse imbróglio"
31,tese,"Nesse contexto, o suicídio ainda está visível na sociedade hodierna"
31,argumento,"Isso ocorre porque a sociedade determina um costume, como o de estar no mercado e trabalho ou na faculdade, então, exerce uma pressão, mormente nos jovens, para atingirem essas metas"
32,tese,torna-se imprescindível analisar as possíveis razões desse cenário perturbador
32,argumento,"a vulnerabilidade da saúde mental do jovem, tornando-o suscetível a patologias como a depressão, que podem levar ao suicídio se não tratada"
32,argumento,"A significância do bem-estar psicológico, portanto, não deve ser menosprezada"
32,argumento,"a juventude é, por si só, racionalizada como causa de alterações de hábitos e níveis elevados de estresse pelos pais e professores"
32,argumento,"A falta de informação acerca de sinais de depressão e ansiedade corrobora, assim, para o número de casos de suicídio"
32,argumento,o suicídio juvenil no país é um problema cuja solução requer medidas visando o amparo psicológico dos adolescentes
32,PI,"é mister que o Estado torne obrigatória a assistência psicológica em instituições de ensino públicas e privadas, de ensino médio e superior"
32,PI,"as escolas devem realizar palestras informativas voltadas aos pais, conscientizando-os sobre sintomas comuns da depressão e fatores de risco do suicídio"
32,tese,"O Ultrarromantismo, corrente literária do século XIX, caracterizava-se pela desilusão adolescente e a obsessão pela morte"
32,tese,"Esses traços dialogam de forma inquietante com a realidade contemporânea brasileira, na qual o autocídio é a terceira maior causa de óbitos entre jovens, segundo a OMS (Organização Mundial de Saúde)"
32,argumento,"A princípio, deve-se considerar que, ainda segundo a OMS, mais de 90% dos casos de suicídios estão ligados a transtornos mentais"
32,argumento,"como disse Platão, viver bem é mais importante do que simplesmente viver"
33,tese,a saúde mental e as influências contemporâneas são de suma importância para a decisão de tirar a própria vida.
33,argumento,a saúde mental é um fator de extrema relevância na vida do indivíduo que vive em sociedade
33,argumento,"problemas como depressão, relacionamentos e situações desfavoráveis são um gatilho para que o óbito seja uma escolha plausível"
33,argumento,"como vivemos em mundo globalizado, cresce exponencialmente o número de influenciadores"
33,PI,"é importante que os ambientes como trabalho, escola, estejam promovendo a socialização de todos"
33,PI,haja policiamento dos pais com os jovens na internet e qualquer tipo de apologia seja erradicada.
33,argumento,o problema do suicídio dos jovens brasileiros é importante e deve ser combatido na sociedade
33,PI,Medidas devem ser tomadas como promover a socialização; grupos de apoio para aqueles que precisam melhorar a saúde mental; limites para menores na internet; importante o policiamento de agências em tudo que tenha o suicídio como assunto
33,argumento,"No filme “Como salvar uma vida”, podemos observar como o bullying é prejudicial à saúde mental"
34,argumento,observa-se que a sociedade impõe inúmeras exigências aos jovens
34,argumento,"muitos jovens, por não conseguirem atender às “suas obrigações”, frustram-se e julgam-se inúteis ao meio em que vivem, sofrendo, posteriormente, com problemas depressivos"
34,tese,"ao se observar as causas desse sofrimento, muitas dessas estão relacionadas à excessiva pressão social sobre tais indivíduos, os quais têm buscado o atentado contra a própria vida como fuga de seus desafios."
34,argumento,"Os últimos anos vêm sendo marcados por jovens que atentam contra a própria vida, a ponto de o número de incidências dessa natureza se tornar tamanho"
34,argumento,muitos jovens também são julgados por suas escolhas divergirem de padrões estabelecidos como dignos/corretos no meio social
34,argumento,"homossexualidade, é onde são observados inúmeros jovens depressivos, devido aos bombardeios preconceituosos"
34,argumento,"a contínua pressão social/psicológica sobre os jovens tem elevado seu nível de sofrimento/depressão e, não raro, de suicídio"
34,PI,"precisa ser derrubada, seja por meio de um maior diálogo entre jovens e seus responsáveis, seja pela maior preparação destes para lidar  com tais situações, seja, também, pelo estímulo ao respeito/compreensão com o próximo,"
34,argumento,"Seus responsáveis, ainda, são despreparados em tais ocasiões, na maioria das vezes, vendo-os apenas como seres preguiçosos ou “cheios de frescura”"
34,argumento,"Nos dois primeiros exemplos, os estilos de vestuário e de alimentação, muitos jovens sofrem bullying por optarem por vestimentas consideradas não sociais, como o dito estilo gótico, ou simplesmente por aderirem a uma alimentação mais saudável, como a vegana, sofrendo, conseguintemente, ataques preconceituosos"
35,argumento,"Tem se tornado cada vez mais frequente a ocorrência de suicídios na sociedade, principalmente entre adolescentes e jovens"
35,tese,"tal realidade poderia ser evitada com pequenas percepções de pessoas próximas, como os pais e familiares, professores e colegas de classe, os quais não se atentam a mudança comportamental da vítima e não proporcionam o auxílio necessário"
35,argumento,muitos casos de violência são ignorados por pessoas que assistem
35,argumento,"percebe-se que o padecente fica exposto aos atos sociais, causando indignação, raiva e desgosto do ambiente em que frequenta"
35,argumento,muitos casos de suicídio poderiam ser evitados caso houvesse o conhecimento da situação em que o indivíduo se encontra
35,argumento,"A mudança de comportamento é demonstrada através do isolamento, consumo de álcool e drogas ilícitas e ainda pela agressividade"
35,PI,"é de suma importância todas as pessoas estarem atentas ao comportamento de seus familiares, a fim de poder agir e evitar tragédias, levando-as a tratamentos e acompanhamentos com especialistas, como psicólogos"
35,PI,"as escolas por meio de palestras e atividades extracurriculares devem tratar o tema com maior seriedade, corrigindo posturas violentas e advertindo para a solução de tal problema"
35,PI,"quem se sente constrangido com situações de agressões, sejam elas físicas, verbais ou psicológicas, devem procurar assistência de autoridades, através de queixas"
35,PI,"o processo de educação deve-se começar pela base, moldando os pensamentos das crianças para que cresçam com dignidade e respeito ao próximo"
35,argumento,"Em 2017, a série ""13 reasons why"" - uma série americana que relata a violência sofrida por uma estudante, a qual deixa gravado treze motivos que a levou a se suicidar - fez com que o mundo olhasse com mais cautela para o problema, adquirindo apoio da comunidade internacional, e certamente evitou muitas tragédias que poderiam ocorrer caso passassem despercebidas"
36,tese,a problemática atual dos fake news trazem uma distorção da realidade e prejudicam o indivíduo leitor
36,argumento,"o saber sempre esteve atrelado às inúmeras realizações humanas, sejam elas de cunho científico, religioso, antropológico e político-econômico"
36,argumento,"o conhecimento possibilitou a humanidade conhecer os complexos da vida, também permitiu a difusão de informações pelo mundo"
36,argumento,discutir acerca desse cenário é formalizar uma reflexão às negativas pelas quais o cidadão enfrentará
36,argumento,percebe-se quão difícil é a situação daqueles que buscam por informações verdadeiras
36,argumento,o combate notícias falsas começa a partir do momento em que o caráter e a sensibilidade ao próximo estejam acima da simples conscientização
36,argumento,constata-se a influência da era digital no mundo moderno e o uso para fins maliciosos dentro dessas plataformas para gerar informações dúbias e sem contexto
36,PI,seria pertinente o corpo escolar desenvolver projetos junto à comunidade para que venham discutir a importância em buscar conhecer as fontes dos noticiários e propagandas.
36,argumento,"Portanto, essa é uma questão conjuntural, efetiva e injusta, principalmente em tempos de eleições presidenciais, cujas propagandas, como exemplo das eleições nos Estados Unidos em 2016, utilizaram de informações hipócritas para difamar o oponente. Construindo, dessa maneira, um ambiente antiético, conflituoso, cheio de discussões e xingamentos desnecessários"
37,tese,"na contemporaneidade as fakes news afetam de modo extraordinário a rotina dos brasileiros,"
37,argumento,"as hoax, que são as notícias falsas, mudam o pensamento do leitor"
37,argumento,"o próprio canal que deveria informar a população possui como objetivo o contrário, que é a manipulação."
37,argumento,"as mídias sociais são de extrema importância em ano eleitorais, pois têm como objetivo e potencial a massificação de determinada informação, atingindo um grande público de leitores"
37,argumento,"faz das mídias sociais o campo ideal para um político, já que utilizam das hoax para disseminarem um conteúdo ideológico, político e cultural que não é verdadeiro"
37,PI,"o Governo, por meio do Ministério da Comunicação aliado aos meios de disseminação em massa, como a rádio, televisão e internet, deve informar a população para analisar as informações e notícias recebidas"
37,PI,"cabe ao indivíduo, como ser social e voluntário, fiscalizar se determinado canal possui alguma notícia falsa e, caso possua, denunciar ao Ministério Público (MP), para que o meio social seja altruísta e, principalmente, verdadeiro"
37,argumento,"o ''Mito da Caverna'', do filósofo Platão, afirma que o morador que sair da ignorância tem o dever de avisar os indivíduos sobre a verdade, isto é, esclarecer que determinado fato não existe"
38,tese,"o problema da disseminação em massa de notícias falsas que, muitas vezes, prejudicam a cobertura profissional da imprensa, principalmente em ano de eleições presidenciais"
38,argumento,"nem todos filtram o conteúdo que recebem nem mesmo interpretam a notícia sobre o candidato ou leem até o final, compartilhando informações falsas e criando uma enorme cadeia de mentiras no sistema global de redes de computadores."
38,argumento,"em uma realidade política ""pós-verdade"", a relevância das notícias falsas aumentou"
38,argumento,Elas reforçam algum ideal político ajudando a fortalecer crenças que são geralmente apelativas emocionalmente
38,argumento,"vê-se a aplicação na distribuição deliberada de conteúdos falsos e boatos pela ""internet"""
38,PI,"O Estado, por meio da criação de um comitê para checar informações falsas veiculadas na internet, pode informar à empresa responsável pela hospedagem do site, e, como consequência, bloquear a fonte de renda dos indivíduos que fazem este tipo de ação"
38,PI,"A sociedade deve colaborar capacitando os cidadãos, através de oficinas e cursos gratuitos, a identificar e filtrar conteúdos falsos na ""web"""
38,PI,"Cabe as mídias sociais auxiliarem seus usuários, conscientizando quanto ao compartilhamento de boatos e mentiras na rede, denunciando essas notícias falsas como spam e punindo os autores com o bloqueio de suas contas nas respectivas redes sociais"
38,argumento,"Quando não patrocinadas por pessoas envolvidas por adversários políticos, são financiadas pela ""indústria de cliques"", criada pelas grandes plataformas de propaganda digital"
38,argumento,"Não é incomum, diariamente, receber informações inverídicas via redes sociais, apesar de as mídias socias serem usadas como ferramenta de trabalho de jornalistas"
39,tese,"é preciso enfrentar o fenômeno da propagação de notícias falsas, pois, do contrário, decisões desprovidas de senso crítico irão compor o cenário das eleições presidenciais"
39,argumento,a viralização de informações equivocadas nos meios de comunicação “aprisiona” o indivíduo
39,argumento,cegueira intelectual que assola cada vez mais o país
39,argumento,a propagação de conteúdos errôneos corrobora para uma geração de pessoas com visões restritas e preconceituosas.
39,argumento,a disseminação desses conteúdos equivocados pode ser usado como uma tática para favorecer determinadas ideologias ou mesmo pessoas que visam aos cargos políticos
39,argumento,"as notícias midiáticas, se não reguladas podem impactar nas decisões dos eleitores, sobrepondo o pensamento críticos desses"
39,PI,"É imprescindível, portanto, que órgãos do governo criem projetos de lei no que tange a criminalização de notícias falsas e que haja punição aos propagadores dessas notícia"
39,PI,"setores da educação- escolas e universidades- principais meios de instrução, devem instigar os jovens a buscar informações em diferentes fontes de notícias, por meio de indicação de sites confiáveis e diversos"
39,argumento,"Isso foi notório durante as eleições do atual presidente dos Estados Unidos, Donald Trump, nas quais se difundiu diversas notícias enaltecedoras do líder, seduzindo os eleitores nas duas decisões, segundo o site de notícia El país"
40,tese,"o campo midiático tem o potencial de manipular a opinião pública, trazendo consequências nas decisões eleitorais, como o enfraquecimento da democracia."
40,argumento,o uso do poder da informação para favorecer líderes políticos não é algo recente
40,argumento,essa necessidade de culto ao líder corrobora às alterações de informações como forma de ampliar o impacto dessa propaganda na opinião pública
40,argumento,a prática de modificar notícias para favorecer determinados interesses abre portas para o mais novo fenômeno da contemporaneidade
40,argumento,esse fenômeno justifica grande parte dos impasses políticos
40,argumento,"as decisões políticas vão perdendo o caráter democrático e dando espaço a um viés mais oligárquico, isto é, favorecendo a poucos"
40,PI,"é imprescindível que as autoridades do poder legislativo elaborem projetos de lei voltados à fiscalização e punição de plataformas midiáticas que permitem a propagação de informações manipuladas, com o fito de evitar tal difusão"
40,PI,"as escolas, por meio dos seus educadores, devem orientar seus educandos a selecionar determinadas notícias, ou seja, de maneira a instigá-los a procurar diferentes fontes e analisar sua veracidade, sempre buscando manter o posicionamento crítico"
40,argumento,"Desde o século XX, durante a Segunda Guerra Mundial, as principais ferramentas de divulgação e enaltecimento da ideologia nazista eram as propagandas televisivas e jornalísticas, as quais difundiam informações de cunho político e ideológico para favorecer a imagem do presidente"
40,argumento,"Tal situação é evidente quando a sociedade perde sua liberdade de pensar por si só diante dos meios digitais que cada vez mais bombardeiam informações a fim de fazê-los pensar à maneira desses e, portanto, beneficiar interesses particulares, como por exemplo obter êxito em cargos de liderança"
41,tese,os frequentes casos de preconceitos sofridos pelos negros mostram que esse grupo ainda não experimenta os direitos existentes
41,argumento,o fator histórico foi determinante na construção da figura do negro no Brasil
41,argumento,"esse conjunto de fatores contribuiu na construção sociocultural desse grupo ao longo do tempo, refletindo nos problemas sociais por que eles passam atualmente, tais como preconceito racial e exclusão social."
41,argumento,esses empecilhos mantidos no passado se manifestam de outras formas nos dias atuais
41,argumento,"há uma alta incidência de violência sobre os negros, evidenciados pelas estatísticas que afirmam que a cada dia são 66 óbitos desse grupo"
41,argumento,vê-se a permanência do abandono e marginalização que já eram comuns no período da escravidão.
41,PI,que o Ministério da Educação (MEC) promova investimentos na inserção de conteúdos didáticos no currículo escolar acerca do papel importante que o negro representou na construção sociocultural do país
41,PI,"o poder legislativo, por meio de suas autoridades, devem ampliar cotas raciais universitárias, bem como acréscimo de vagas no campo profissional"
41,tese,"Com efeito, é necessário entender as origens da problemática e, posteriormente, buscar caminhos para combater seus efeitos"
41,argumento,"Isso pode ser notório a partir da chegada desse grupo nas terras brasileiras para trabalhar como escravos, submetidos às condições precárias desde a viagem- nos chamados navios negreiros- até a sua instalação em ambientes conhecidos como senzalas, segregados do convívio social do restante da sociedade"
41,argumento,"Outrossim, além dos castigos corporais e trabalhos compulsórios, ocupavam a base da pirâmide da hierarquia social"
41,argumento,"Exemplos disso são as desigualdades de oportunidades que se refletem no pequeno número de negros universitários, sendo que a composição brasileira é majoritariamente preta e parda"
42,tese,"os afrodescendentes brasileiros da atualidade têm um duplo desafio: de um lado, fugir dos estigmas sociais impostos à sua raça e, de outro lado, afrontar o preconceito racial velado existente na sociedade brasileira"
42,argumento,A abolição da escravidão no Ocidente foi determinada menos por uma inspiração de ideais humanistas do que por uma necessidade que as nações recém-industrializadas tinham de um mercado consumidor mais amplo.
42,argumento,"embora o Estatuto da Igualdade Racial exista desde 2010, dados recentes da ONU (Organização das Nações Unidas) afirmam que a cada 23 minutos um jovem negro é morto no Brasil"
42,argumento,um dos obstáculos na vida de uma pessoa afrodescendente - a violência - que vitimiza sobretudo membros dessa etnia
42,argumento,Esse problema se agrava ainda mais quando a força policial estatal é uma das causadoras das agressões infligidas contra essa população
42,argumento,o preconceito étnico implícito na sociedade brasileira é outra mazela com a qual pessoas negras se deparam
42,argumento,"Esse tipo de racismo não se manifesta de forma agressiva ou violenta, como na injúria racial, mas pode ser verificado em várias situações cotidianas"
42,argumento,os afrobrasileiros enfrentam ao mesmo tempo a desigualdade social e o racismo velado
42,PI,é imprescindível que o Estado Brasileiro amplie o número de vagas universitárias destinadas a membros da população negra
43,tese,o racismo ainda existe no país e muitos passos devem ser dados para alcançar a sua atenuaçã
43,argumento,"a população negra brasileira, desde que liberta da escravidão, esteve exposta a condições socioeconômicas secundárias, o que os levou às margens da sociedade"
43,argumento,"o atual cenário, coberto de desafios enfrentados pelos negros no Brasil, é fruto de uma construção histórica que se reflete ainda hoje."
43,argumento,"o panorama visto, as notícias relatadas pela mídia e pesquisas realizadas, apontam para as desigualdades correntes frente à população preta e parda brasileira"
43,argumento,"Tudo isso é fruto do racismo imputado nos indivíduos, que ainda se faz latente em um país cuja população é composta por 55% de pessoas pretas e pardas"
43,argumento,"Isso mostra o contraste social, o visível complexo de superioridade dos brancos em relação aos negros, e o preconceito velado"
43,argumento,"observa-se que o racismo é real e os caminhos para enfrentá-lo são longos, árduos, mas não impossíveis"
43,PI,"é essencial o papel da escola em conjunto com a família, no que se refere a ensinar as pessoas desde criança, o respeito ao próximo, fazendo-as entender que todos são iguais independente da cor"
43,PI,"o reforço, por parte do Estado, da formulação de ações afirmativas como as cotas, por exemplo, que dá visibilidade e acesso às pessoas pretas e pardas em situação de vulnerabilidade socioeconômica aos ambientes universitários"
43,PI,"a mídia também seria  forte aliada na luta contra a discriminação racial, por meio de propagandas que reforcem a igualdade entre qualquer cidadão."
43,argumento,"As periferias das cidades, por exemplo, tornaram-se seus locais majoritários de habitação"
43,argumento,"Além disso, para um escravo recém-liberto, a dificuldade de se conseguir um emprego remunerado era absurda, pois, a sociedade, em sua maioria, o tratava com repúdio"
43,argumento,"Entretanto, a Constituição Federal de 1988, garante que todos os indivíduos são iguais perante a lei, estando sob os mesmos direitos e deveres"
43,argumento,"Segundo o Mapa da Violência, um homem negro possui até 12 vezes mais chances de ser vítima de um assassinato se comparado a um branco"
44,tese,acabar com essa problemática envolve mudanças em vários âmbitos da sociedade a fim de que a igualdade racial possa prevalecer.
44,tese,"mesmo formando a maioria, hodiernamente ainda sofrem com o preconceito, discriminação e até mesmo com a exclusão social"
44,argumento,"notam-se desafios no mercado de trabalho, em que geralmente os negros ocupam as posições menos privilegiadas e mal remuneradas"
44,argumento,a falta de oportunidades de crescimento profissional oferecidas à população negra fomenta tal segregação
44,argumento,a inclusão de cada vez mais negros aos cargos formados majoritariamente por brancos é uma forma de mudar o cenário hodierno e de garantir representatividade ao grupo.
44,argumento,"os negros ainda sofrem diariamente com a violência física ou verbal, tanto no convívio social quanto através da internet, mas dificilmente são amparados pelas leis"
44,PI,um amparo legal mais eficiente pode atenuar as práticas racistas
44,argumento,os desafios enfrentados por negros concentram-se em diversas esferas da sociedade
44,PI,"a necessidade da intensificação na criação de leis mais severas, por meio do Governo Federal, que amparem crimes específicos contra negros no país"
44,argumento,"O caso da apresentadora Maju Coutinho, que sofreu ataques racistas numa rede social, em 2015, apontou para tal problemática em que raramente os agressores são definitivamente punidos"
44,PI,"Dessa forma, será possível, progressivamente, acabar com a descriminação e preconceitos contra a população negra no país bem como colocar em prática os ideais do revolucionário Martin Luther King “Eu tenho um sonho. O sonho de ver meus filhos julgados por sua personalidade, não pela cor de sua pele”"
45,tese,é preciso analisar como a base da sociedade brasileira e a educação influenciaram na problemática em questão.
45,tese,o país bate recorde no que se refere à discriminação racial
45,argumento,Desde os primórdios da sociedade que é possível perceber como o preconceito esteve presente no mundo inteiro
45,argumento,situação esta que se estende até os dias atuais
45,argumento,a educação foi um fator determinante nessa problemática
45,argumento,a questão da discriminação racial deve ser revista
45,PI,é indubitável que o governo derrube essa concepção de supremacia racial por meio de políticas públicas e programas infantis e que torne as penas para racismo mais severas
