id,text,class,arg
25,é incontrovertível regulamentação lei uso desses produtos químicos amenizar efeitos nocivos à natureza seres vivos.,Argumento,0.7444486655750013
25,uso agroquímicos plantações traz melhora significativa produtividade,Argumento,0.8087447544150015
25,é notório erro proibir uso desses defensivos já acarretaria perda produção alimentos.,Argumento,0.7936802245840012
25,É imprescindível autoridades públicas reúnam representantes bancada ruralista ambientalistas debater problemas benefícios ambos lados fazer partes desses interesses prevaleçam,PI,0.8091997901450017
25,"ministérios competentes devem fiscalizar indústrias alimentação comuniquem população, meio informações embalagens, uso desses defensivos",PI,0.8132090388500016
26,medidas enérgicas são necessárias tirar atual cenário inércia,PI,0.8104584524390013
26,governo federal parceria Ministério Educação promova políticas públicas voltadas promoção palestras dinâmicas acerca doenças sexuais escolas,PI,0.8093250374730012
26,"A mídia, vez, principal veículo informação junto governantes deve propagar campanhas publicitárias formas proteção alertar jovens consequências forma torná-los conscientes responsáveis",PI,0.7886541894900008
26,"vale destacar dois pilares fundamentais dirimir alta incidência dessas moléstias, educação mídia, quais estão, atualidade, pouco relacionadas função.",Tese,0.780301322660001
26,"cabe pontuar educação alicerce sociedade, deve alcançar fim social, pois, contrário, torna fútil",Argumento,0.7485862692640014
26,percebe contemporaneidade é educação não está atendendo função,Argumento,0.8054801484780012
26,"perceptível aumento taxa infectados jovens 15 19 anos idade passou 2,4 6,9 mil habitantes 9 anos",Argumento,0.6123076713030009
26,evidencia pouca atuação educação está tendo tentativa erradicar doenças público jovem.,Argumento,0.8158989710670009
26,outra ferramenta bastante eficaz combater tais doenças é recurso midiático,Argumento,0.7902121828570012
26,"percebe-se escassa atenção mídia frente questão, pouco discute efeitos alta incidência dessas doenças",Argumento,0.7962847146210015
26,faz-se necessário presença maior quarto setor combate às DSTs.,Argumento,0.815777044384001
27,é necessário entender porquês criar estratégias efetivas combate fantasma assombra população desde 1500.,Tese,0.7369680234520013
27,Brasil questões voltadas sexo ainda são tabus,Argumento,0.7996555342770014
27,"apesar informações estarem disponíveis auxílio internet, muitas informações equivocadas circulam",Argumento,0.7874201355700011
27,A vergonha alidada preconceito faz juventude não queira procurar pais ficam à mercê informações muitas vezes erradas,Argumento,0.7190565394280011
27,políticas combate existentes não estão sensibilizando jovens deveriam,Argumento,0.8038018575460012
27,É preciso alertar perigos sexo proteção enfatizar importância buscar diagnóstico tratamento precocemente.,Argumento,0.7998983363550012
27,Ministérios Saúde Educação devem criar campanhas envolvam ida profissionais saúde às escolas explicar importância usar preservativo procurar tratamento notar alterações corpo.,PI,0.794504680462001
28,"Brasil, aumento número adolescentes infectados DSTs (Doenças Sexualmente Transmissíveis) levanta discussões maneiras eficazes prevenção, tratamento informação juventude século XXI",Tese,0.8092209207820016
28,"aumento expressivo brasileiros, 15 19 anos, infectados",Argumento,0.6485835547650014
28,A elevação dessa taxa pode explicada ausência medidas eficazes acompanhem mudanças comportamentais jovens século XXI,Argumento,0.7873732047000014
28,"As campanhas outras formas prevenção todas DSTs, portanto, devem reformuladas integradas ainda âmbitos virtuais",PI,0.7666837581090015
28,"O Ministério Saúde, exemplo, pode investir criação posts educativos, através perfis Facebook, Instagram Twitter",PI,0.8074566711300016
28,mitigar falsa ideia alguns jovens ainda possuem coquetel AZT é cura AIDS,PI,0.7724899608600012
28,"Segunda Biblioteca Virtual Saúde, DSTs são transmitidas, principalmente, contato sexual uso preservativo pessoa infectada e, geralmente, manifestam meio bolhas, feridas corrimentos",Argumento,0.7883744811670008
29,combater aumento DSTs jovens Brasil?,Tese,0.8335560955480013
29,número jovens infectados DSTs (Doenças Sexualmente Transmissíveis) verticalizado,Tese,0.8239188190590012
29,aumento número jovens acometidos doenças sexuais é reflexo direto queda campanhas eficientes preservação estímulo à prática sexo seguro,Argumento,0.802035920330001
29,"atingir jovens século XXI, propagandas devem incluir, também, novas mídias sociais, como, exemplo, internet.",Argumento,0.7744270081910015
29,"Como não bastasse falha governamental difundir esclarecimentos, pais sentem dificuldades hora tratar tema filhos",Argumento,0.7937436837370015
29,urgência combater mau,Argumento,0.8190510669830012
29,"O governo precisa, parceria Ministérios Saúde Telecomunicações, realizar parcerias público-privada, disponibilizando anúncios prevenção novas mídias",PI,0.8164543873450013
29,"Ministério Educação (MEC) deve proporcionar palestras escolas temas saúde sexual, abrindo espaço pais acompanhem infantes adolescentes durantes discussõe",PI,0.771551118568001
29,"Essa união pais, alunos escola torna tema menos incômodo fácil debatido, além dar sensação assunto é sério precisa abordado desde infância, repassado geração geração",PI,0.7853405002410017
29,"Segundo organização UNAIDS, Brasil figura, atualmente, primeiros lugares ranking países apresentam novos casos AIDS outras DSTs",Argumento,0.8107923216300013
29,"Isso, aliado à eficiência coquetéis antivirais, faz adolescentes ideia errada AIDS é problema já superado infectados DSTs podem levar vida longa temor males doenças provocam",Argumento,0.779733284748001
30,é indubitável medidas provindas Ministério Saúde Ministério Educação combater aumento DSTs jovens brasileiros,Tese,0.8222465414750012
30,"tendo vista números crescem dia após dia, desinformação jovens, é fator preponderante aumento desses números",Argumento,0.7935693950380013
30,"é visível nível desinformação população jovem, pois envolvem alguém momentaneamente, maneira inconsequente",Argumento,0.7184452423840011
30,esclarecer jovens uso camisinha vai além prevenção à gravidez indesejada,PI,0.7952710946660013
30,"é necessário contato pessoas convivem tais doenças, possam entender DSTs são tão devastadoras qualquer outras enfermidades",PI,0.7810867487410013
30,"há grande número portadores devido conhecimento doença, reforça ainda importância informação.",Argumento,0.769928304642001
30,"é necessário Ministério Educação, proponha debates psicólogos possam discutir respeito desse impasse saúde brasileira",PI,0.7983528415270016
30,"é importante Ministério Saúde, intensifique número campanhas prevenção, meio meios comunicação",PI,0.821761332031001
31,liquidez humana pressão social são fatores configuram continuidade dessa problemática.,Tese,0.7934716203910013
31,modernidade líquida é fato responsável permanência suicídio,Argumento,0.8068541034060014
31,"contemporaneidade, relações interpessoais são efêmeras",Argumento,0.8378231598160013
31,"falta interação resguardo sentimental podem provocar desenvolvimento danos psíquicos que, situações alarmantes, causam até ato suicida.",Argumento,0.7769682577990012
31,há pressão coletiva desampara jovens,Argumento,0.6622605887430011
31,"fato social, nomeia coercitivo, induz confirmação desses regras sociedade",Argumento,0.799812349322001
31,"cabe Governo Federal, meio Ministério Saúde, parceria escolas postos saúde, direcionar profissionais saúde mental, psicólogos psiquiatras, contratados concurso público, fim tratar, orientar debater alunos, pais todos frequentadores desses âmbitos fatos supracitados",PI,0.8043173097150018
31,"Ministério Comunicações cabe elaborar campanhas mediáticas consequências causadas pressão social indivíduo, propósito desempenhar reflexão imbróglio",PI,0.7995472113790013
31,"Nesse contexto, suicídio ainda está visível sociedade hodierna",Tese,0.7725227908270011
31,"Isso ocorre porque sociedade determina costume, estar mercado trabalho faculdade, então, exerce pressão, mormente jovens, atingirem metas",Argumento,0.7516647736240012
32,torna-se imprescindível analisar possíveis razões desse cenário perturbador,Tese,0.7864747819070013
32,"vulnerabilidade saúde mental jovem, tornando-o suscetível patologias depressão, podem levar suicídio não tratada",Argumento,0.7822516106410015
32,"A significância bem-estar psicológico, portanto, não deve menosprezada",Argumento,0.7287576342080012
32,"juventude é, si só, racionalizada causa alterações hábitos níveis elevados estresse pais professores",Argumento,0.7833777858230014
32,"A falta informação acerca sinais depressão ansiedade corrobora, assim, número casos suicídio",Argumento,0.7667388044780011
32,suicídio juvenil país é problema cuja solução requer medidas visando amparo psicológico adolescentes,Argumento,0.7846016473870013
32,"é mister Estado torne obrigatória assistência psicológica instituições ensino públicas privadas, ensino médio superior",PI,0.8185219519430016
32,"escolas devem realizar palestras informativas voltadas pais, conscientizando-os sintomas comuns depressão fatores risco suicídio",PI,0.7491539082960016
32,"O Ultrarromantismo, corrente literária século XIX, caracterizava-se desilusão adolescente obsessão morte",Tese,0.820695576394001
32,"Esses traços dialogam forma inquietante realidade contemporânea brasileira, autocídio é terceira maior causa óbitos jovens, segundo OMS (Organização Mundial Saúde)",Tese,0.762609235682001
32,"A princípio, deve-se considerar que, ainda segundo OMS, 90% casos suicídios estão ligados transtornos mentais",Argumento,0.6892627845040012
32,"disse Platão, viver bem é importante simplesmente viver",Argumento,0.8024762166280013
33,saúde mental influências contemporâneas são suma importância decisão tirar própria vida.,Tese,0.807260306183001
33,saúde mental é fator extrema relevância vida indivíduo vive sociedade,Argumento,0.7959123572310013
33,"problemas depressão, relacionamentos situações desfavoráveis são gatilho óbito escolha plausível",Argumento,0.8078223153020014
33,"vivemos mundo globalizado, cresce exponencialmente número influenciadores",Argumento,0.8397417508130015
33,"é importante ambientes trabalho, escola, promovendo socialização todos",PI,0.8139638605660012
33,policiamento pais jovens internet qualquer tipo apologia erradicada.,PI,0.8094188363910012
33,problema suicídio jovens brasileiros é importante deve combatido sociedade,Argumento,0.8051362567330009
33,Medidas devem tomadas promover socialização; grupos apoio precisam melhorar saúde mental; limites menores internet; importante policiamento agências tudo suicídio assunto,PI,0.773303082009001
33,"No filme “Como salvar vida”, podemos observar bullying é prejudicial à saúde mental",Argumento,0.7932436185560015
34,observa-se sociedade impõe inúmeras exigências jovens,Argumento,0.8230106403960014
34,"muitos jovens, não conseguirem atender às “suas obrigações”, frustram-se julgam-se inúteis meio vivem, sofrendo, posteriormente, problemas depressivos",Argumento,0.6806395529570011
34,"observar causas desse sofrimento, muitas dessas estão relacionadas à excessiva pressão social tais indivíduos, quais têm buscado atentado contra própria vida fuga desafios.",Tese,0.7762582319070016
34,"Os últimos anos vêm sendo marcados jovens atentam contra própria vida, ponto número incidências dessa natureza tornar tamanho",Argumento,0.772210139572001
34,muitos jovens também são julgados escolhas divergirem padrões estabelecidos dignos/corretos meio social,Argumento,0.7968269893430014
34,"homossexualidade, é onde são observados inúmeros jovens depressivos, devido bombardeios preconceituosos",Argumento,0.788596533908001
34,"contínua pressão social/psicológica jovens elevado nível sofrimento/depressão e, não raro, suicídio",Argumento,0.7706422867670014
34,"precisa derrubada, meio maior diálogo jovens responsáveis, maior preparação destes lidar tais situações, seja, também, estímulo respeito/compreensão próximo,",PI,0.7782278447790016
34,"Seus responsáveis, ainda, são despreparados tais ocasiões, maioria vezes, vendo-os apenas seres preguiçosos “cheios frescura”",Argumento,0.7713788108600014
34,"Nos dois primeiros exemplos, estilos vestuário alimentação, muitos jovens sofrem bullying optarem vestimentas consideradas não sociais, dito estilo gótico, simplesmente aderirem alimentação saudável, vegana, sofrendo, conseguintemente, ataques preconceituosos",Argumento,0.7914954316350015
35,"Tem tornado cada vez frequente ocorrência suicídios sociedade, principalmente adolescentes jovens",Argumento,0.814840313183001
35,"al realidade poderia evitada pequenas percepções pessoas próximas, pais familiares, professores colegas classe, quais não atentam mudança comportamental vítima não proporcionam auxílio necessário",Tese,0.7762041439890017
35,muitos casos violência são ignorados pessoas assistem,Argumento,0.8079279959630015
35,"percebe-se padecente fica exposto atos sociais, causando indignação, raiva desgosto ambiente frequenta",Argumento,0.7912942624030012
35,muitos casos suicídio poderiam evitados caso conhecimento situação indivíduo encontra,Argumento,0.7709639785510014
35,"A mudança comportamento é demonstrada através isolamento, consumo álcool drogas ilícitas ainda agressividade",Argumento,0.7716793615920015
35,"é suma importância todas pessoas estarem atentas comportamento familiares, fim poder agir evitar tragédias, levando-as tratamentos acompanhamentos especialistas, psicólogos",PI,0.7992961052470017
35,"escolas meio palestras atividades extracurriculares devem tratar tema maior seriedade, corrigindo posturas violentas advertindo solução tal problema",PI,0.7949358762340012
35,"sente constrangido situações agressões, físicas, verbais psicológicas, devem procurar assistência autoridades, através queixas",PI,0.8010986301270014
35,"processo educação deve-se começar base, moldando pensamentos crianças cresçam dignidade respeito próximo",PI,0.8013633291980012
35,"Em 2017, série ""13 reasons why"" - série americana relata violência sofrida estudante, deixa gravado treze motivos levou suicidar - fez mundo olhasse cautela problema, adquirindo apoio comunidade internacional, certamente evitou muitas tragédias poderiam ocorrer caso passassem despercebidas",Argumento,0.7148656199280009
36,problemática atual fake news trazem distorção realidade prejudicam indivíduo leitor,Tese,0.8028490974550013
36,"saber sempre atrelado às inúmeras realizações humanas, cunho científico, religioso, antropológico político-econômico",Argumento,0.7969681395510012
36,"conhecimento possibilitou humanidade conhecer complexos vida, também permitiu difusão informações mundo",Argumento,0.7854587411780011
36,discutir acerca desse cenário é formalizar reflexão às negativas quais cidadão enfrentará,Argumento,0.7940158565950013
36,percebe-se quão difícil é situação daqueles buscam informações verdadeiras,Argumento,0.7832030152490009
36,combate notícias falsas começa partir momento caráter sensibilidade próximo acima simples conscientização,Argumento,0.7917363311620013
36,constata-se influência digital mundo moderno uso fins maliciosos dentro dessas plataformas gerar informações dúbias contexto,Argumento,0.8034813319780013
36,pertinente corpo escolar desenvolver projetos junto à comunidade venham discutir importância buscar conhecer fontes noticiários propagandas.,PI,0.8073965604410013
36,"Portanto, é questão conjuntural, efetiva injusta, principalmente tempos eleições presidenciais, cujas propagandas, exemplo eleições Estados Unidos 2016, utilizaram informações hipócritas difamar oponente.Construindo, dessa maneira, ambiente antiético, conflituoso, cheio discussões xingamentos desnecessários",Argumento,0.7608600703505014
37,"contemporaneidade fakes news afetam modo extraordinário rotina brasileiros,",Tese,0.8119519593390012
37,"hoax, são notícias falsas, mudam pensamento leitor",Argumento,0.8216199328030015
37,"próprio canal deveria informar população possui objetivo contrário, é manipulação.",Argumento,0.7896580561390013
37,"mídias sociais são extrema importância ano eleitorais, pois têm objetivo potencial massificação determinada informação, atingindo grande público leitores",Argumento,0.7505489763340009
37,"faz mídias sociais campo ideal político, já utilizam hoax disseminarem conteúdo ideológico, político cultural não é verdadeiro",Argumento,0.7616983813010011
37,"Governo, meio Ministério Comunicação aliado meios disseminação massa, rádio, televisão internet, deve informar população analisar informações notícias recebidas",PI,0.811345072982001
37,"cabe indivíduo, social voluntário, fiscalizar determinado canal possui alguma notícia falsa e, caso possua, denunciar Ministério Público (MP), meio social altruísta e, principalmente, verdadeiro",PI,0.7436177344220015
37,"''Mito Caverna'', filósofo Platão, afirma morador sair ignorância dever avisar indivíduos verdade, é, esclarecer determinado fato não existe",Argumento,0.7656381620880011
38,"problema disseminação massa notícias falsas que, muitas vezes, prejudicam cobertura profissional imprensa, principalmente ano eleições presidenciais",Tese,0.7784916504890012
38,"todos filtram conteúdo recebem interpretam notícia candidato leem até final, compartilhando informações falsas criando enorme cadeia mentiras sistema global redes computadores.",Argumento,0.7954976797080008
38,"realidade política ""pós-verdade"", relevância notícias falsas aumentou",Argumento,0.8243245175380015
38,Elas reforçam algum ideal político ajudando fortalecer crenças são geralmente apelativas emocionalmente,Argumento,0.7869641686450012
38,"vê-se aplicação distribuição deliberada conteúdos falsos boatos ""internet""",Argumento,0.8068716273120012
38,"O Estado, meio criação comitê checar informações falsas veiculadas internet, pode informar à empresa responsável hospedagem site, e, consequência, bloquear fonte renda indivíduos fazem tipo ação",PI,0.7865736033160017
38,"A sociedade deve colaborar capacitando cidadãos, através oficinas cursos gratuitos, identificar filtrar conteúdos falsos ""web""",PI,0.7968103189850014
38,"Cabe mídias sociais auxiliarem usuários, conscientizando quanto compartilhamento boatos mentiras rede, denunciando notícias falsas spam punindo autores bloqueio contas respectivas redes sociais",PI,0.7922710673600014
38,"Quando não patrocinadas pessoas envolvidas adversários políticos, são financiadas ""indústria cliques"", criada grandes plataformas propaganda digital",Argumento,0.7875254220010012
38,"Não é incomum, diariamente, receber informações inverídicas via redes sociais, apesar mídias socias serem usadas ferramenta trabalho jornalistas",Argumento,0.797986114323001
39,"é preciso enfrentar fenômeno propagação notícias falsas, pois, contrário, decisões desprovidas senso crítico irão compor cenário eleições presidenciais",Tese,0.769290449798001
39,viralização informações equivocadas meios comunicação “aprisiona” indivíduo,Argumento,0.8172594807470014
39,cegueira intelectual assola cada vez país,Argumento,0.8138544214710013
39,propagação conteúdos errôneos corrobora geração pessoas visões restritas preconceituosas.,Argumento,0.8158227078810011
39,disseminação desses conteúdos equivocados pode usado tática favorecer determinadas ideologias pessoas visam cargos políticos,Argumento,0.7807738080150015
39,"notícias midiáticas, não reguladas podem impactar decisões eleitores, sobrepondo pensamento críticos desses",Argumento,0.7749356293140012
39,"É imprescindível, portanto, órgãos governo criem projetos lei tange criminalização notícias falsas punição propagadores dessas notícia",PI,0.7801917527820013
39,"setores educação- escolas universidades- principais meios instrução, devem instigar jovens buscar informações diferentes fontes notícias, meio indicação sites confiáveis diversos",PI,0.813222313814001
39,"Isso notório durante eleições atual presidente Estados Unidos, Donald Trump, quais difundiu diversas notícias enaltecedoras líder, seduzindo eleitores duas decisões, segundo site notícia El país",Argumento,0.762604598674001
40,"campo midiático potencial manipular opinião pública, trazendo consequências decisões eleitorais, enfraquecimento democracia.",Tese,0.8123931654060013
40,uso poder informação favorecer líderes políticos não é algo recente,Argumento,0.7669421752080013
40,necessidade culto líder corrobora às alterações informações forma ampliar impacto dessa propaganda opinião pública,Argumento,0.8019336335690015
40,prática modificar notícias favorecer determinados interesses abre portas novo fenômeno contemporaneidade,Argumento,0.807222948912001
40,fenômeno justifica grande parte impasses políticos,Argumento,0.8130125937500013
40,"decisões políticas vão perdendo caráter democrático dando espaço viés oligárquico, é, favorecendo poucos",Argumento,0.7973288228490014
40,"é imprescindível autoridades poder legislativo elaborem projetos lei voltados à fiscalização punição plataformas midiáticas permitem propagação informações manipuladas, fito evitar tal difusão",PI,0.7911231691210016
40,"escolas, meio educadores, devem orientar educandos selecionar determinadas notícias, seja, maneira instigá-los procurar diferentes fontes analisar veracidade, sempre buscando manter posicionamento crítico",PI,0.7540020308840014
40,"Desde século XX, durante Segunda Guerra Mundial, principais ferramentas divulgação enaltecimento ideologia nazista propagandas televisivas jornalísticas, quais difundiam informações cunho político ideológico favorecer imagem presidente",Argumento,0.808105627583001
40,"Tal situação é evidente sociedade perde liberdade pensar si só diante meios digitais cada vez bombardeiam informações fim fazê-los pensar à maneira desses e, portanto, beneficiar interesses particulares, exemplo obter êxito cargos liderança",Argumento,0.7382109496350019
41,frequentes casos preconceitos sofridos negros mostram grupo ainda não experimenta direitos existentes,Tese,0.7820747341060011
41,fator histórico determinante construção figura negro Brasil,Argumento,0.8280412360630015
41,"conjunto fatores contribuiu construção sociocultural desse grupo longo tempo, refletindo problemas sociais passam atualmente, tais preconceito racial exclusão social.",Argumento,0.7703926578650017
41,empecilhos mantidos passado manifestam outras formas dias atuais,Argumento,0.8077750251370013
41,"há alta incidência violência negros, evidenciados estatísticas afirmam cada dia são 66 óbitos desse grupo",Argumento,0.7453500540040012
41,vê-se permanência abandono marginalização já comuns período escravidão.,Argumento,0.8123635328200012
41,Ministério Educação (MEC) promova investimentos inserção conteúdos didáticos currículo escolar acerca papel importante negro representou construção sociocultural país,PI,0.808565317619001
41,"poder legislativo, meio autoridades, devem ampliar cotas raciais universitárias, bem acréscimo vagas campo profissional",PI,0.7961289085640015
41,"Com efeito, é necessário entender origens problemática e, posteriormente, buscar caminhos combater efeitos",Tese,0.7759019405110015
41,"Isso pode notório partir chegada desse grupo terras brasileiras trabalhar escravos, submetidos às condições precárias desde viagem- chamados navios negreiros- até instalação ambientes conhecidos senzalas, segregados convívio social restante sociedade",Argumento,0.7861873831530013
41,"Outrossim, além castigos corporais trabalhos compulsórios, ocupavam base pirâmide hierarquia social",Argumento,0.8052440944280009
41,"Exemplos disso são desigualdades oportunidades refletem pequeno número negros universitários, sendo composição brasileira é majoritariamente preta parda",Argumento,0.7632006673600013
42,"afrodescendentes brasileiros atualidade têm duplo desafio: lado, fugir estigmas sociais impostos à raça e, outro lado, afrontar preconceito racial velado existente sociedade brasileira",Tese,0.7895967182630017
42,A abolição escravidão Ocidente determinada menos inspiração ideais humanistas necessidade nações recém-industrializadas mercado consumidor amplo.,Argumento,0.7305830067710013
42,"embora Estatuto Igualdade Racial exista desde 2010, dados recentes ONU (Organização Nações Unidas) afirmam cada 23 minutos jovem negro é morto Brasil",Argumento,0.6895396956980014
42,obstáculos vida pessoa afrodescendente - violência - vitimiza sobretudo membros dessa etnia,Argumento,0.8014692766580013
42,Esse problema agrava ainda força policial estatal é causadoras agressões infligidas contra população,Argumento,0.7899224183110014
42,preconceito étnico implícito sociedade brasileira é outra mazela pessoas negras deparam,Argumento,0.8086209255520009
42,"Esse tipo racismo não manifesta forma agressiva violenta, injúria racial, pode verificado várias situações cotidianas",Argumento,0.7806389828760013
42,afrobrasileiros enfrentam tempo desigualdade social racismo velado,Argumento,0.8099060675230014
42,é imprescindível Estado Brasileiro amplie número vagas universitárias destinadas membros população negra,PI,0.8135908602510012
43,racismo ainda existe país muitos passos devem dados alcançar atenuaçã,Tese,0.6917434387100012
43,"população negra brasileira, desde liberta escravidão, exposta condições socioeconômicas secundárias, levou às margens sociedade",Argumento,0.8049924012850016
43,"atual cenário, coberto desafios enfrentados negros Brasil, é fruto construção histórica reflete ainda hoje.",Argumento,0.8006230337070015
43,"panorama visto, notícias relatadas mídia pesquisas realizadas, apontam desigualdades correntes frente à população preta parda brasileira",Argumento,0.8154565244430012
43,"Tudo é fruto racismo imputado indivíduos, ainda faz latente país cuja população é composta 55% pessoas pretas pardas",Argumento,0.714397636614001
43,"Isso mostra contraste social, visível complexo superioridade brancos relação negros, preconceito velado",Argumento,0.7925206351200013
43,"observa-se racismo é real caminhos enfrentá-lo são longos, árduos, não impossíveis",Argumento,0.7792801786080009
43,"é essencial papel escola conjunto família, refere ensinar pessoas desde criança, respeito próximo, fazendo-as entender todos são iguais independente cor",PI,0.7854817752910009
43,"reforço, parte Estado, formulação ações afirmativas cotas, exemplo, dá visibilidade acesso às pessoas pretas pardas situação vulnerabilidade socioeconômica ambientes universitários",PI,0.7973193262470011
43,"mídia também forte aliada luta contra discriminação racial, meio propagandas reforcem igualdade qualquer cidadão.",PI,0.7968142129340016
43,"As periferias cidades, exemplo, tornaram-se locais majoritários habitação",Argumento,0.8235848970100013
43,"Além disso, escravo recém-liberto, dificuldade conseguir emprego remunerado absurda, pois, sociedade, maioria, tratava repúdio",Argumento,0.7181201303370015
43,"Entretanto, Constituição Federal 1988, garante todos indivíduos são iguais perante lei, estando sob mesmos direitos deveres",Argumento,0.7230625784930012
43,"Segundo Mapa Violência, homem negro possui até 12 vezes chances vítima assassinato comparado branco",Argumento,0.7337241733990015
44,acabar problemática envolve mudanças vários âmbitos sociedade fim igualdade racial possa prevalecer.,Tese,0.7907388966410012
44,"formando maioria, hodiernamente ainda sofrem preconceito, discriminação até exclusão social",Tese,0.7789722560480014
44,"notam-se desafios mercado trabalho, geralmente negros ocupam posições menos privilegiadas mal remuneradas",Argumento,0.7907518663760013
44,falta oportunidades crescimento profissional oferecidas à população negra fomenta tal segregação,Argumento,0.792929821929001
44,inclusão cada vez negros cargos formados majoritariamente brancos é forma mudar cenário hodierno garantir representatividade grupo.,Argumento,0.8054876060790012
44,"negros ainda sofrem diariamente violência física verbal, tanto convívio social quanto através internet, dificilmente são amparados leis",Argumento,0.7586775537500012
44,amparo legal eficiente pode atenuar práticas racistas,PI,0.7920801944320014
44,desafios enfrentados negros concentram-se diversas esferas sociedade,Argumento,0.8215743910760014
44,"necessidade intensificação criação leis severas, meio Governo Federal, amparem crimes específicos contra negros país",PI,0.8144026723940015
44,"O caso apresentadora Maju Coutinho, sofreu ataques racistas rede social, 2015, apontou tal problemática raramente agressores são definitivamente punidos",Argumento,0.7230883552870017
44,"Dessa forma, será possível, progressivamente, acabar descriminação preconceitos contra população negra país bem colocar prática ideais revolucionário Martin Luther King “Eu sonho.O sonho ver filhos julgados personalidade, não cor pele”",PI,0.7844326685940013
45,é preciso analisar base sociedade brasileira educação influenciaram problemática questão.,Tese,0.7859700922620013
45,país bate recorde refere à discriminação racial,Tese,0.8179824174970014
45,Desde primórdios sociedade é possível perceber preconceito presente mundo inteiro,Argumento,0.7975138580060013
45,situação estende até dias atuais,Argumento,0.7911838068780012
45,educação fator determinante nessa problemática,Argumento,0.8123608760070012
45,questão discriminação racial deve revista,Argumento,0.8108762668680013
45,é indubitável governo derrube concepção supremacia racial meio políticas públicas programas infantis torne penas racismo severas,PI,0.8100993282300012
45,"é preciso alto investimento capacitação professores, estruturas escolas materiais oferecidos alunos",PI,0.818301831336001
45,"Assim Nelson Mandela dizia: “Ninguém nasce odiando outra pessoa cor pele, origem ainda religião”",Argumento,0.7565449714340016
45,"Para odiar, pessoas precisam aprender, podem aprender odiar, podem ensinadas amar",Argumento,0.7941367758160012
46,necessitando medidas crime extinto sociedade ambiente social passe saudável harmônico.,Tese,0.8025970722570014
46,é notável herança cultural patriarcal Brasil afeta cotidiano várias mulheres,Argumento,0.8083160894680014
46,"uando relacionado feminicídio, não adianta criar várias leis barram concepção patriarcalista não fazer devida fiscalização modo correto, gerando feito vago",Argumento,0.721202253522001
46,assassinatos mulheres Brasil ganharam pauta veículos disseminação massa,Argumento,0.8048306204540012
46,"é extrema importância televisão rádio canais informem população relevância medidas contra crime, seja, meio debates públicos eventos culturais",PI,0.812827930781001
46,medidas Governo mídias sociais precisam estabelecidas feminicídio extinto sociedade,PI,0.816094860646001
46,"Governo, meio Ministério Justiça adjunto Política Nacional Enfrentamento à Violência contra Mulheres, débito garantir praticam tais atos devidamente punidos Brasil",PI,0.795293021083001
46,"meios comunicações massa associados voluntários, podem distribuir panfletos locais grande movimentação pessoas informando importância denúncia meio chegar bem estar social.",PI,0.794455761332001
46,O filósofo alemão Christoph Turcke afirma ''quem não faz propaganda não comunica'',Argumento,0.7046782004430012
47,"Em sociedade culturalmente patriarcal arraigada machismo, preconceito conservadorismo, faz-se necessário debates violência contra mulher métodos maiores probabilidades resolver empasse",Tese,0.7877810904630017
47,"A taxa homicídios, estupros, violência doméstica é altíssima Brasil",Argumento,0.809153457434001
47,Muitas mulheres vivem anos nesse contexto inúmeros motivos,Argumento,0.7934481938350012
47,lei responsável evitar milhares casos violência doméstica País.,Argumento,0.8157971801730012
47,"deveria oferecido apoio multidisciplinar, inclusive psicológico financeiro, mulher possa tomar decisão romper relação abusiva condições manter",PI,0.7788131907620012
47,"torna-se necessário mecanismos eficazes defesas mulheres, desde treinamentos policiais melhor acolhimento, assistência psicológica tanto vítima quanto agressor.",PI,0.7830856559300012
47,"Sensibilização intermédio meios comunicação, tevê através novelas",PI,0.8391071654790014
47,"É necessário mudança ensinamentos crianças realizadas não somente escolas, também lar,",PI,0.764613187958001
47,é necessário palestras psicólogos professores forma orientar pais educar filhos maneira igualitária,PI,0.8134528119580012
47,"Isso deve ensinamentos conservadores passados gerações, mulheres são educadas serem submissas homem líder casa, alguns casos padrão pode possibilitar desvalorização mulher aparência física passividade, meio agressões físicas, humilhações difamações",Argumento,0.7938209048520016
47,"Essa violência pode advir companheiro, ex-companheiro familiares",Argumento,0.7877712508950014
47,"Muitas mulheres sofrem violações desconhecidos lugares públicos argumento usa-se vestimentas curtas, locais impróprios horários",Argumento,0.8043924304460015
47,"São tratadas meros objetos descartáveis, agressor ignora qualquer trauma advindo desse episódio",Argumento,0.7879996938190011
47,"fala Jean-Paul Sartre: “A violência, maneira manifesta, é sempre derrota""",Argumento,0.7870133540410014
48,"Apesar criação leis punem violência gênero, índice mortes mulheres país ainda é alto precisa combatido",Tese,0.7872849998980013
48,"Brasil, ocorrem inúmeros casos violência à mulher resultantes morte, caracterizando feminicídio",Argumento,0.791034531914001
48,Esses dados são alarmantes são resultados herança cultural homem acredita dono mulher deve estar sujeita cumprir ordens,Argumento,0.8020012538370013
48,"existe também discriminação gênero, tendo exemplo desigualdade, assédio agressão verbal",Argumento,0.7815758937790013
48,maioria casos feminicídio são cometidos próprios familiares cônjuges ex-parceiros vítimas,Argumento,0.8197043254460014
48,"ressalta importância denúncia, maioria vezes negado vítima viver constantes ameaças diversos tipos violência",Argumento,0.8027331565840015
48,"É grande importância Governo desestruturar dogmas machistas meio leis visem igualdade direitos, salários iguais homens mulheres",PI,0.8008867548880012
