id,label,text
14,nao_argumento,"Logo, é dever de Estado estabelecer diretrizes constitucionais sérias e eficazes aos povos tradicionais."
14,nao_argumento,"Com base nessas considerações, as discussões envolvendo os índios geram problemáticas sérias, sejam pela falta de uma gestão política comprometida ou interesses capitalistas de grandes empresas."
14,nao_argumento,"Todavia, outras soluções seriam imprescindíveis para resolver o impasse."
14,nao_argumento,"Isto posto, uma nova geração de cidadãos equacionarão um país mais justo e politicamente correto."
15,tese,"Um dos desafios bem recorrentes que vem sendo noticiado, até mesmo em jornais, se relaciona à dificuldade em manter a população indígena em suas terras devido a pressões feitas por fazendeiros, posseiros que não aceitam essa condição e se acham possuidores das terras indígenas daquele local."
15,argumento,"Além disso, outro desafio muito comum é que geralmente essa população vive em locais de difícil acesso em que muitas vezes não recebem atendimento médico, as crianças não estudam no ensino regular, os adultos não trabalham por essa dificuldade."
15,argumento,A tecnologia não se faz tão presente nessas comunidades.
15,argumento,A falta de conhecimento e a inocência causadas por negligências do estado em não prestar a assistência que necessitam faz com que apresentem ainda um retrocesso muito grande em relação à população que vive em cidades.
15,argumento,"Ademais, o Estado vem tentando essa igualdade para que esses povos tenham os mesmos direitos, mas é necessário um incentivo e atenção maior."
15,argumento,Muitas vezes o Estado se faz omisso e isso prejudica o desenvolvimento dessa população.
15,PI,Programas específicos e contínuos são necessários até que se consiga chegar a essa isonomia.
15,PI,Leis mais rígidas para proteção dessa população e uma fiscalização contínua nas terras desses indivíduos também podem ser positivos.
15,PI,"Ações afirmativas feitas pelo governo são de grande importância para a proteção, igualdade desses povos indígenas para que consigam superar esses desafios de forma mais justa."
15,nao_argumento,"Ao se pensar a respeito dos desafios dos povos indígenas no Brasil, é possível afirmar que ainda existem muitas barreiras a serem superadas."
15,nao_argumento,Isso aponta para a necessidade de um trabalho maior feito pelo estado em prol da proteção e igualdade desses povos.
15,nao_argumento,"Mesmo sendo resguardado o direito na Constituição Federal de 1988, os índios ainda sofrem injustiças."
15,nao_argumento,"Assim, a necessidade apontada inicialmente se mostra ainda mais premente, em virtude de existir essa insegurança em relação às terras, às dificuldades de locomoção e a omissão do Estado em alguns aspectos."
16,tese,"Define-se patrimônio histórico como sendo o conjunto de bens móveis, imóveis ou naturais, que possuam valor inestimável para uma população."
16,tese,"Prédios, cidades e florestas são exemplos desse conceito."
16,tese,"Logo, é de extrema importância que esse seja preservado, haja vista que representa um bem inestimável e serve de meio de estudo acerca das particularidades e cultura de um povo."
16,argumento,"Em primeira análise, cabe pontuar que o patrimônio histórico apresenta um valor inestimável para a herança cultural e social de um povo."
16,argumento,"Isso porque esse representa os acontecimentos marcantes da história de uma sociedade, como guerras, dominações e vitórias, haja vista que esses acontecimentos ficam marcados nas obras arquitetônicas confeccionadas durante esses períodos."
16,argumento,"Isso é ratificado, por exemplo, nos restos do Muro de Berlin, o qual representa os anseios sociais do povo alemão durante uma era de dominação e divisões territoriais, que sucedeu-se durante a Guerra Fria."
16,argumento,"Em segundo plano, é importante destacar que o legado histórico é de extrema importância para o estudo das particularidades e cultura de uma população."
16,argumento,"Isso já que, através de monumentos e construções antigas, é possível encontra traços da religião, da língua e da cultura de uma sociedade."
16,argumento,"A título de exemplo, vale destacar os hieróglifos encontrados na pirâmide de Gize, os quais relatam a história, a cultura e a religião do povo egípcio e suas particularidades culturais, como o embalsamamentos das pessoas que morriam."
16,PI,"Diante disso, a ONU( Organização das Nações Unidas), em parceria com ONGs, deve, por meio do tombamentos de obras com forte valor simbólico e obras de restauração, garantir a integridade e a proteção de espaços importantes para a sociedade, a fim de garantir que o legado histórico e estudo sobre as sociedades não seja perdido ao longo dos anos."
16,nao_argumento,"É evidente, portanto, que medidas devem ser tomadas, a fim de garantir a manutenção e proteção do patrimônio histórico."
17,tese,"Tornando-se, necessários muitos investimentos financeiros para a manutenção do mesmo, mas, por que investir na preservação de um museu?"
17,argumento,Porque nele reside a história de vários povos.
17,argumento,"Mediante ao patrimônio material que são as construções, obeliscos, esculturas, museológico e acervos documentais é possível entrar em contato com a cultura de um povo."
17,argumento,"Portanto é estritamente importante a preservação do patrimônio cultural pois, nele é possível refletir e então compreender o passado de uma civilização."
17,argumento,Cada geração que entra em contato com o museu tem a oportunidade de criar novas pesquisas a partir de um objeto documentado ou da coleção de um erário.
17,argumento,"Logo, é um espaço ideal para estimular a curiosidade, debates, promover a socialização e os princípios da cidadania, e colaborar para a sustentabilidade das transformações culturais."
17,argumento,"No entanto, no 02 de setembro de 2018 no Rio de Janeiro, um incêndio destruiu o bicentenário Museu Nacional, que antes de tornar-se uma instituição de pesquisa, em 1892, foi ocupado pela família real, entre 1808 e 1889."
17,argumento,"Levando a ruínas a coleção de 20 milhões de itens do museu, abarcado do Brasil pré-histórico ao período monárquico, além dos inúmeros artefatos de diversas culturas do mundo."
17,argumento,"Sendo uma perda inestimável não somente para a população brasileira, mas mundial, visto que milhares de pessoas ainda não tinham tido a oportunidade de conhecer o museu e agora muitas outras não terão."
17,PI,"Torna-se, evidente após o incidente com Museu no Rio de Janeiro a necessidade de investimentos por meio dos governantes que visem a proteção a esses monumentos históricos por meio de fiscalizações nas instalações elétricas, verificação nas condições estruturais e reformas quando necessárias, para que outros incidentes como esse não venham ocorrer."
17,PI,"Também é necessária uma maior valorização dos museus no Brasil, investimento em publicidade por intermédio de propagandas que mostre as riquezas culturais do Brasil, assim possibilitando um maior fluxo turístico, aumentando a economia do país e possibilitando que a população tenha maiores oportunidade de conhecer a diversidade cultural brasileira."
17,nao_argumento,O Museu do Louvre é o maior museu de arte do mundo e também o mais visitado.
17,nao_argumento,"Sendo um monumento histórico em Paris, e um marco central na cidade, localizado no Palácio do Louvre, construído como uma fortaleza no final do século XII ao XIII sob o reinado de Felipe II, localizado as margens a direita do rio Sena."
17,nao_argumento,"Durante a Revolução Francesa, a Assembleia Nacional Constituinte decretou que o Louvre deveria ser usado como um museu para exibir as obras primas da nação."
17,nao_argumento,"O museu foi crescendo cada vez mais por intermédio de doações de antiguidades egípcias, gregas, artes islâmicas, artes decorativas, desenhos, impressões e pinturas."
18,tese,"Segundo o pensamento do filosófo irlândes Edmund Burke, um povo que não conhece a sua história está fadado a repeti-la."
18,tese,"Portanto, é fundamental conhecer a história brasileira, a fim de compreender a formação da sociedade atual."
18,tese,"Nesse contexto, entende-se a necessidade de valorizar os agentes históricos de uma nação e, em especial, os patrimônios materiais que os representam."
18,tese,"Entretanto, sabe-se que o descaso estatal e o desconhecimento da população brasileira frente a sua composição histórica ameaçam diretamente a valorização do patrimônio histórico nacional."
18,argumento,"Consoante Mortimer Jerome Adler no livro “A arte de ler”, um sistema educacional e a cultura em que existem tendem a perpetuar-se reciprocamente."
18,argumento,"Nesse sentido, observa-se que o número de brasileiros que visitaram o Museu do Louvre em Paris em 2017 foi superior ao número total de visitantes no Museu Nacional no mesmo ano."
18,argumento,"Tal fato deve-se a ignorância de parte da população em relação a riqueza histórica do Brasil e a abordagem abstrata da história em sala de aula, limitada aos livros didáticos."
18,argumento,"Ademais, o patrimônio histórico de uma nação deve ser preservado em virtude das gerações futuras."
18,argumento,"Assim, o processo de identificação da identidade nacional de cada cidadão torna-se mais dinâmico."
18,argumento,"Todavia a improbidade administrativa verificada em museus, bibliotecas e outras instituições que correspondem ao patrimônio histórico brasileiro mostra-se como uma ameaça a manutenção da história no Brasil."
18,argumento,O incêndio no Museu Nacional e a falta de recursos para essas instituições mostram o descaso estatal no tocante a valorização dos agentes históricos brasileiros.
18,PI,"Desse modo, o governo deve promover uma parceria público-privada com o intuito de arrecadar recursos voltados diretamente para a conservação da história brasileira."
18,PI,"Nas escolas e universidades, o Ministério da Educação deve incentivar visitas aos museus e as cidades históricas, como Salvador, na Bahia, e Ouro Preto, localizada no interior de Minas Gerais."
18,nao_argumento,"Em primeira análise, deve-se pontuar o estudo da história em âmbito escolar."
18,nao_argumento,"Portanto, observa-se a importância do acervo histórico brasileiro através da compreensão da história nacional."
18,nao_argumento,"Dessa forma, o Brasil poderá consolidar a valorização de seu patrimônio histórico."
19,tese,"Nesse contexto, pode-se afirmar que é incontrovertível a participação das autoridades públicas na manutenção desses patrimônios, pois, do contrário, os provectos educativos terão retrocesso."
19,argumento,"Em primeira instância, cabe pontuar que o patrimônio histórico é de suma importância no desenvolvimento intelectual do homem."
19,argumento,"Sob a ótica da célebre frase do filósofo Immanuel Kant: “O ser humano é aquilo que a educação faz dele”, tem-se os elementos históricos- fósseis, documentos, arquitetura, obras- como fatores imprescindíveis na composição da identidade humana, visto que o homem consegue resgatar resquícios de suas origens."
19,argumento,"Dessa forma, percebe-se o impacto positivo que o acervo histórico causa no campo educacional."
19,argumento,"Ademais, convém frisar que sem reparos para manutenção desses patrimônios, sua infraestrutura, aos poucos, vai se comprometendo e tornando-se vulnerável aos impactos antrópicos."
19,argumento,"Isso é evidente pelo que ocorreu em setembro, no Brasil, quando o incêndio tomou conta do Museu Nacional no Rio de Janeiro, evidenciando, portanto, a falta de políticas públicas para evitar tal desastre."
19,argumento,"Sendo assim, a fragilidade dos espaços antigos tem como rastilho o abandono das autoridades públicas."
19,PI,"Para isso, o governo federal, em parceria com o Ministério da Cultura deve ampliar investimentos na manutenção da infraestrutura de instituições históricas para que gerações futuras possam ter contato."
19,PI,"Além disso, as escolas devem promover palestras acerca da importância dos patrimônios históricos na formação intelectual dos indivíduos."
19,nao_argumento,"O acervo do conhecimento que se tem acerca da história da humanidade é possibilitado pelas instituições que preservam elementos históricos, tais como museus."
19,nao_argumento,"Entretanto, gerações atuais se encontram no desafio de manter tais monumentos a fim de permitir sua continuidade."
19,nao_argumento,"Destarte, o físico Isaac Newton já dizia que um corpo tende a permanecer inerte até que uma força atue sobre ele."
19,nao_argumento,"Em coadunação com tal preceito, urge a necessidade de medidas eficazes para evitar a inércia dos impasses."
19,nao_argumento,"Feito isso, permitir-se-á o progresso da educação."
20,tese,"Nesse contexto, pode-se afirmar que esse conjunto de bens históricos está atrelado a formação intelectual do indivíduo, no entanto, à margem dos investimentos governamentais."
20,argumento,"Em primeira instância, cabe pontuar que grande parte do conhecimento que se tem na contemporaneidade é devido aos elementos históricos materiais e imateriais."
20,argumento,"O escritor Gilberto Freyre já afirmava que sem um fim social, o saber seria a maior das futilidades e, aplicando essa ideia ao patrimônio histórico, esse atende o objetivo social a partir do momento em que ele permite o surgimento de teorias que levam o homem a entender cada vez mais suas origens."
20,argumento,"Exemplo disso é a teoria da evolução de Charles Darwin que, sem todo o acervo de documentos históricos e fósseis de animais, não seria possível a continuidade dos estudos provectos."
20,argumento,"Ademais, convém frisar que instituições históricas espalhadas por todo o mundo se encontram fora de programas de proteção e sem investimentos para sua manutenção."
20,argumento,"Um grande exemplo emblemático disso foi o que ocorreu com o Museu Nacional no Rio de Janeiro, o qual foi incendiado e extinguiu praticamente todos os seus elementos históricos."
20,argumento,Tal acontecimento teve como rastilho o abandono das autoridades públicas que não investiram em infraestrutura necessária para evitar acidentes como esse.
20,PI,"Destarte, faz-se necessária a mobilização de agentes competentes para solucionar os problemas supracitados."
20,PI,"Para isso, é imprescindível que o governo, em parceria com o Ministério da Cultura, desenvolva políticas de proteção ao patrimônio, permitindo a preservação e fiscalizando qualquer tipo de tentativa de depredação ou vandalismo, instalando câmeras e vigilantes."
20,nao_argumento,"Sob a ótica mendeliana, a genética determina a hereditariedade das espécies, as quais carregam e transmitem características aos seus descendentes."
20,nao_argumento,"Em coadunação a tal preceito, o patrimônio histórico desempenha papel semelhante, uma vez que transmite à nova geração elementos dos seus antepassados."
20,nao_argumento,"Feito isso, a genética patrimonial será hereditária."
21,tese,"Tida como um dos motores da economia do país, a agricultura brasileira é conhecida por ser moderna e extremamente produtiva."
21,tese,"No entanto, para que essa produção se concretize, é necessário que se utilize, dentre outros métodos, os agrotóxicos."
21,tese,"Porém, se por um lado o uso desses químicos verticaliza a produção, por outro causa problemas na saúde humana e no meio ambiente."
21,tese,"Assim, deve ser fomentado o debate consciente no tocante ao uso dos agrotóxicos no Brasil."
21,argumento,"Segundo dados da Confederação da Agricultura e Pecuária do Brasil (CNA), o uso de defensivos agrícolas é crucial no Brasil, pois, devido a forte utilização do sistema de plantação, grandes lavouras e áreas agrícolas podem ser facilmente dizimadas de uma só vez por uma única praga."
21,argumento,"Sendo assim, ainda de acordo com a CNA, os defensivos promovem a superprodução de alimentos e o consequente barateamento para o consumidor final devido à oferta abundante."
21,argumento,"Além disso, o grande estoque, supre não apenas a demanda nacional, mas também serve de reserva de capital, quando o excedente é vendido em forma de commodities no mercado internacional, garantindo o superávit da balança comercial."
21,argumento,"Segundo a ONG internacional Human Rights Watch (HRW), o número de novos casos de câncer foi proporcional ao aumento do uso de agrotóxicos."
21,argumento,"Não restrito apenas a saúde do homem, os impactos ambientais também são constantes."
21,PI,"Fica claro, portanto, a necessidade de uma legislação que promova ganhos na produção ao mesmo tempo em que evite perdas na saúde e no ecossistema."
21,PI,"Partindo dessa premissa, o Ministério da Agricultura deve promover, através de investimentos em pesquisa científica, o desenvolvimento de biopesticidas, desenvolvendo doenças ou predadores que atacam determinada praga sem que haja dano ao meio ambiente e ao homem."
21,PI,O governo precisa incentivar o pequeno agricultor a produzir a agricultura familiar orgânica e com rotação de culturas.
21,nao_argumento,"Entretanto, as críticas ao uso de pesticidas gera um impasse de difícil discussão."
21,nao_argumento,"Para a HRW, esse aumento pode ter ligação direta com o consumo de alimentos produzidos com o uso de defensivos químicos."
21,nao_argumento,"Por estar no topo da cadeia alimentar, a espécie humana ingere, através da bioacumulação, os agrotóxicos acumulados em todos os outros níveis tróficos da teia alimentar."
21,nao_argumento,A morte de milhares de pássaros silvestres nas regiões banhadas por venenos agrícolas é um reflexo direto dos danos ambientais acarretados por essa prática.
21,nao_argumento,"Segundo o cientista americano Carl Sagan, a ciência deve ser vista como uma vela no meio da escuridão."
21,nao_argumento,"Com essa prática de biopesticidas, o uso de venenos será reduzido e até mesmo extinto."
21,nao_argumento,"Dessa forma, a plantação é reduzida e as pestes tem menor potencial de afetar grandes áreas de cultivo, além de garantir que alimentos livres de agrotóxicos sejam mais frequentes na mesa dos brasileiros."
22,tese,Segundo a Agência Nacional de Vigilância Sanitária (ANVISA) o Brasil é líder mundial no uso de agrotóxicos.
22,tese,"Essa totalidade discute uma questão de saúde pública, porque os relatórios anuais da Organização das Nações Unidas (ONU) alertam para os perigos dessas substâncias ao organismo humano."
22,tese,"Dessa forma, tem-se uma discussão econômica, ambiental e de saúde, na qual geram argumentos a favor do agronegócio e outros contra pela hostilidade tóxica à saúde."
22,tese,"Então, a questão é colocar em equilíbrio as problemáticas futuras e viabilizar a seriedade da situação frente sua população."
22,argumento,"Mas, embora o cientificismo normatize artigos que provam os malefícios aos seres humanos e o Sistema de informação de Agravos de Notificação (SINAN) e a própria ONU relatem os prejuízos hormonais, psicológicos e neurais aos humanos, o que prevalece é a ausência de ações administrativo-política pelas quais venham inibir essa demanda tóxica crescente nos alimentos e, consequentemente, à fisiologia dos seres bióticos e abióticos de modo geral."
22,argumento,"Ademais, é notória a precisão em aumentar a produtividade e eliminar pragas em plantações, todavia, essas iniciativas não são ecologicamente viáveis por gerarem hostilidades em longo prazo, começando pela contaminação de mananciais, peixes, e toda cadeia produtiva subaquática."
22,argumento,"Então se a questão em utilizar agrotóxicos é mais barato frente técnicas, também polêmicas, como o uso da biotecnologia, transgênicos e alimentos geneticamente modificados, a contradição estará em gastos maiores pelo aparecimento de novas doenças, ainda mais difíceis de curar no futuro."
22,argumento,"Portanto, precisa haver um diagnóstico de situações concretas, buscando equacionar os impasses causados aos ecossistemas e seus constituintes."
22,PI,"Com base nessas considerações, a necessidade em diminuir gradativamente o uso é permitir cuidados ecológicos junto à fauna e a flora, e pensar num futuro mais promissor."
22,PI,"Entretanto, soluções ainda precisam integrar medidas qualitativas e eficazes no combate ao excesso de agrotóxicos."
22,PI,"Para tanto, o Ministério da Saúde e seu ministro Gilberto Occhi devem revisar as leis que viabilizam a entrada desses produtos a fim de torná-las justas à saúde humana."
22,nao_argumento,"Nesse contexto, percebe-se um debate contínuo no cenário brasileiro quanto ao uso de herbicidas, fungicidas e outros."
22,nao_argumento,"Realizando essas medidas, os indivíduos em sociedade terão uma vida mais próspera e isenta de malefícios."
23,tese,"Fora da literatura, o Brasil vem se destacando como um dos maiores utilizadores de agrotóxicos na agricultura, contaminando o organismo de milhões de pessoas e sendo responsável pelo surgimento e agravamento de diversas enfermidades."
23,argumento,"Nesse contexto, uma pesquisa recente da Associação Brasileira de Saúde Coletiva apontou a relação entre substâncias agrotóxicas e doenças de cunho grave como, por exemplo, câncer, infertilidade e distúrbios hormonais ou neurológicos."
23,argumento,"Não obstante, a utilização de produtos tóxicos na alimentação brasileira — produtos estes que já foram banidos de países como China e Estados Unidos — mostra a lentidão do governo brasileiro em adoção de leis eficientes contra esses venenos."
23,argumento,"Ademais, a baixa fiscalização, o fraco incentivo ao consumo de alimentos orgânicos e a conscientização precária da população consumidora favorecem o estado de inércia do país que, de maneira análoga à esta teoria do físico Isaac Newton, o país permanecerá com os mesmos problemas até que algo seja suficientemente capaz de parar o uso de defensivos agrícolas no agronegócio que, embora colabore com o sucesso das plantações, é comprovadamente prejudicial à saúde."
23,PI,"Primeiramente, o Ministério da Agricultura, Pecuária e Abastecimento deve investir em adubamento natural, que é economicamente viável e pode lucrar até o dobro do agronegócio."
23,PI,"Por conseguinte, esse mesmo ministério pode investir em programas sociais a fim de incentivar a cultivação de hortaliças nas residências populares e a visitação à feiras agroecológicas, aumentando o uso de adubamento natural e da agricultura familiar."
23,nao_argumento,Um dos planos maléficos da madrasta — personagem antagonista do conto Branca de neve e os sete anões — é o de assassinar a adorável Branca de neve através de uma maçã envenenada.
23,nao_argumento,"Portanto, medidas são necessárias para se resolver essa questão."
23,nao_argumento,Com essas medidas o Brasil estará garantindo que o primeiro setor econômico do país seja saudável à população e ajudará a prevenir o surgimento de enfermidades de origem tóxicas no povo brasileiro.
24,tese,"Em sua teoria demográfica, Thomas Malthus afirmava que a produção de alimentos não acompanharia o crescimento populacional, o que levaria a uma grande calamidade mundial."
24,tese,"Contudo, a Revolução Verde, caracterizada pelo desenvolvimento de insumos agrícolas aumentou a produção alimentícia."
24,tese,"Porém, é favorável ingerir agrotóxicos diariamente em benefício da agricultura?"
24,argumento,"É indubitável que o problema da fome não foi solucionado, visto que a dificuldade maior não é a produção, e sim a distribuição dos alimentos."
24,argumento,"Além disso, o Brasil é um dos países que mais consomem agrotóxicos e o uso desses insumos acarreta não só alergias e intoxicações, como também doenças graves como o câncer."
24,argumento,"Ademais, eles poluem as águas, o solo e até o leite materno."
24,argumento,"Pode-se afirmar, dessa forma, que o uso desses venenos configura um perigo à sociedade e ao meio ambiente."
24,argumento,"Entretanto, é complexa a substituição dos alimentos contaminados por outros livres dos pesticidas."
24,argumento,"Os produtos orgânicos são mais caros e inacessíveis à maioria da população, isto porque não há incentivo por parte do Governo à produção e, consequentemente, eles não têm capacidade de competir no mercado."
24,argumento,É uma luta desigual entre o bolso e a saúde do povo brasileiro.
24,argumento,"Como uma população, em que muitos ainda passam fome, conseguirá optar por alimentos orgânicos?"
24,PI,"Sendo assim, torna-se necessário que o Governo invista, através de incentivos, em pequenos produtores de alimentos orgânicos, a fim de baratear a produção desses alimentos."
24,PI,"Além do mais, é preciso que seja criada, na Legislação Ambiental Brasileira, uma emenda que estabeleça às empresas agrícolas um limite no uso de herbicidas e pesticidas nas plantações, que seja favorável à saúde e ao meio ambiente."
24,PI,"Para mais, as empresas brasileiras de TI (Tecnologia da Informação), financiadas pelo Governo Federal, poderiam elaborar aplicativos que divulgassem locais de venda de produtos orgânicos, assim como a análise de preços, para que, dessa forma, a qualidade na alimentação seja acessível ao povo brasileiro."
25,tese,"Nesse contexto, faz-se mister conciliar os interesses dessa nova lei já que, ao passo que o uso desses produtos químicos melhora a produtividade, concomitantemente, provoca impactos ao meio ambiente e aos seres vivos."
25,argumento,"A agricultura é uma atividade que, dentre tantos benefícios, tirou a condição de nômade do homem e o permitiu se fixar num local."
25,argumento,"Em primeira instância, cabe pontuar que viver em harmonia com o meio ambiente é tido como uma habilidade das espécies segundo a visão do diretor da fundação Greenpeace, Paul Watson."
25,argumento,"Ao contrário desse pressuposto, o uso de agrotóxicos sem qualquer tipo de regulamentação fere esse princípio de harmonia proposto pelo Watson, uma vez que os impactos são diversos, tais como poluição de solos e rios pelo potencial químicos dos produtos e prejuízo aos seres vivos ao se alimentarem de orgânicos contaminados pelos pesticidas."
25,argumento,"Sendo assim, é incontrovertível a regulamentação da lei do uso desses produtos químicos para amenizar seus efeitos nocivos à natureza e aos seres vivos."
25,argumento,"Ademais, convém frisar que o uso de agroquímicos nas plantações traz uma melhora significativa na produtividade."
25,PI,"É imprescindível que as autoridades públicas se reúnam com os representantes da bancada ruralista e ambientalistas para debater os problemas e benefícios de ambos os lados e fazer com que partes desses interesses prevaleçam, isto é, tanto permitir o uso dos agroquímicos, quanto regulamentar seu uso."
25,PI,"Além disso, os ministérios competentes devem fiscalizar as indústrias de alimentação para que elas comuniquem a população, por meio de informações nas embalagens, sobre o uso desses defensivos para que as pessoas se alimentem conscientes e possam fazer suas escolhas sobre consumir ou não esse tipo de alimento."
25,nao_argumento,"Hodiernamente, leis sobre diminuir a burocratização no uso de agrotóxicos nas plantações tramitam no congresso."
25,nao_argumento,"Ao afirmar que a população cresce numa proporção geométrica e maior do que os alimentos ocasionando, portanto, fome no mundo, Thomas Malthus não levou em consideração as novas tecnologias do futuro que iriam invalidar essa sua previsão, tais ferramentas são os agrotóxicos que combatem pragas das plantações e permite uma maior produtividade."
25,nao_argumento,"Dessa forma, é notório o erro que seria proibir o uso desses defensivos já que acarretaria na perda da produção de alimentos."
25,nao_argumento,"Destarte, urge a necessidade de medidas enérgicas para equilibrar os interesses dicotômicos sobre o uso desses químicos."
25,nao_argumento,"Feito isso, espera-se uma melhor harmonização da conjuntura social, já que estará atendendo aos interesses distintos."
26,tese,"Nesse contexto, vale destacar dois pilares fundamentais para dirimir a alta incidência dessas moléstias, a educação e a mídia, as quais estão, na atualidade, pouco relacionadas a essa função."
26,argumento,"Em primeira instância, cabe pontuar que a educação como alicerce de uma sociedade, deve alcançar um fim social, pois, do contrário, se torna fútil, como já dizia o escritor Gilberto Freyre."
26,argumento,"No entanto, o que se percebe na contemporaneidade é que a educação não está atendendo essa função, a qual teria um impacto positivo no campo da saúde, já que consistiria na conscientização dos jovens sobre doenças sexuais."
26,argumento,"Isso é perceptível no aumento da taxa de infectados entre jovens de 15 e 19 anos de idade que passou de 2,4 para 6,9 mil habitantes em 9 anos, segundo órgãos do Ministério da Saúde."
26,argumento,"Sendo assim, isso só evidencia a pouca atuação que a educação está tendo na tentativa de erradicar essas doenças entre o público jovem."
26,argumento,"Ademais, uma outra ferramenta bastante eficaz para combater tais doenças é o recurso midiático, uma vez que ela proporciona rapidez na propagação de informações e alto alcance de público."
26,argumento,"Entretanto, percebe-se uma escassa atenção da mídia frente a essa questão, pouco se discute os efeitos da alta incidência dessas doenças e, dessa forma, a população fica à mercê dos equívocos acerca dos métodos de prevenção."
26,argumento,"Dessa forma, faz-se necessário uma presença maior do quarto setor no combate às DSTs"
26,PI,"Sob essa ótica, medidas enérgicas são necessárias para tirar o atual cenário da inércia."
26,PI,"É imprescindível que o governo federal em parceria com o Ministério da Educação promova políticas públicas voltadas a promoção de palestras e dinâmicas acerca das doenças sexuais nas escolas, a fim de orientar os jovens sobre como se prevenir e lidar com elas."
26,PI,"A mídia, por sua vez, como principal veículo de informação junto aos governantes deve propagar campanhas publicitárias sobre as formas de proteção e alertar os jovens sobre suas consequências de forma a torná-los mais conscientes e responsáveis."
26,nao_argumento,A atual Constituição Federal de 1988 assegura o acesso à saúde como direito inalienável de todo cidadão brasileiro.
26,nao_argumento,"Porém, tal condição democrática não anula os empecilhos da situação que o Brasil se encontra diante do aumento das DSTs - Doenças Sexualmente Transmissíveis -."
26,nao_argumento,"Dessa forma, faz-se necessário uma presença maior do quarto setor no combate às DSTs."
26,nao_argumento,"Destarte, segundo o físico Isaac Newton, todo corpo tende a permanecer inerte até que uma força atue sobre ele."
26,nao_argumento,"Feito isso, poder-se-á afirmar que o país oferece mecanismos exitosos para o combate dessas doenças."
27,tese,"Atualmente, apesar do número de mortes por DSTs ter diminuído, o número de jovens com essas enfermidades no Brasil vem aumentando e é necessário entender os porquês para criar estratégias mais efetivas de combate a esse fantasma que assombra a população desde 1500."
27,argumento,Um dos possíveis porquês é que no Brasil as questões voltadas ao sexo ainda são tabus.
27,argumento,"Atualmente, apesar das informações estarem mais disponíveis com o auxílio da internet, muitas informações equivocadas circulam"
27,argumento,A vergonha alidada ao preconceito faz com a juventude que não queira procurar os pais e ficam à mercê de informações muitas vezes erradas.
27,argumento,"Além disso, as políticas de combate existentes não estão sensibilizando os jovens como deveriam."
27,argumento,É preciso alertar mais sobre os perigos do sexo sem proteção e enfatizar a importância de buscar o diagnóstico e tratamento precocemente.
27,PI,"Para isso, os Ministérios da Saúde e da Educação devem criar campanhas que envolvam a ida de profissionais de saúde às escolas para explicar sobre a importância de usar o preservativo e procurar tratamento ao notar alterações no corpo."
27,nao_argumento,"Na colonização do Brasil muitos indígenas morreram por doenças sexualmente transmissíveis, principalmente a sífilis."
27,nao_argumento,"Anos depois, na década de 70, muitos brasileiros morreram por uma nova doença: a AIDS."
27,nao_argumento,"Atualmente, apesar das informações estarem mais disponíveis com o auxílio da internet, muitas informações equivocadas circulam."
27,nao_argumento,"Por exemplo, não é incomum ver adolescentes que acreditam que a camisinha impede a sensação de prazer durante o ato sexual."
27,nao_argumento,Simplesmente dizer para usarem preservativo no carnaval não é suficiente.
27,nao_argumento,Muitos ainda afirmam ter medo de realizar o teste diagnóstico pelos preconceitos e acabam procurando ajuda apenas quando a situação está insustentável e já contaminou terceiros.
27,nao_argumento,"Dessa forma, é perceptível a necessidade de modificação das campanhas de combate às DSTs existentes para que o número de jovens contaminados diminua."
27,nao_argumento,"Assim, ao agir no local onde a maioria da juventude frequenta, o sucesso aumentará e a conscientização se tornará mais efetiva com os argumentos de autoridade dos profissionais de saúde."
28,tese,"Hodiernamente, no Brasil, o aumento do número de adolescentes infectados com DSTs (Doenças Sexualmente Transmissíveis) levanta discussões sobre maneiras eficazes de prevenção, tratamento e informação para a juventude do século XXI - totalmente distinta dos jovens dos anos 80."
28,argumento,"Segunda a Biblioteca Virtual em Saúde, as DSTs são transmitidas, principalmente, por contato sexual sem o uso de preservativo com uma pessoa infectada e, geralmente, se manifestam por meio de bolhas, feridas ou corrimentos."
28,argumento,"De acordo com o Departamento de DST, AIDS e Hepatites Virais do Ministério da Saúde houve um aumento expressivo de brasileiros, entre 15 e 19 anos, infectados - uma variação de 187,5% com a transição da estimativa de 2,4 para 6,9 em cada 100 mil habitantes."
28,argumento,"A elevação dessa taxa pode ser explicada pela ausência de medidas eficazes que acompanhem as mudanças comportamentais dos jovens do século XXI, imersos em uma sociedade bem mais dinâmica, cosmopolita e marcada pela instantaneidade das redes sociais."
28,PI,"As campanhas e outras formas de prevenção de todas as DSTs, portanto, devem ser reformuladas e integradas ainda mais nos âmbitos virtuais."
28,PI,"O Ministério da Saúde, por exemplo, pode investir mais na criação de posts educativos, através de perfis em Facebook, Instagram e Twitter, demonstrando relatos - com todo o resguardo de imagem - de jovens infectados e as mudanças que esse fator trouxe em suas vidas socioemocional."
28,PI,"Além disso, mitigar a falsa ideia que alguns jovens ainda possuem de que o coquetel AZT é a cura para a AIDS e, portanto, o uso da camisinha e da adoção de práticas e comportamentos sexuais mais seguros serem imperativos."
28,nao_argumento,"""O meu prazer agora é risco de vida/ meu sex and drugs não tem nenhum Rock 'n Roll""."
